id,title,budget,revenue,release_date,vote_average,vote_count,popularity,original_language,genres
1593,Ночь в Музее,110000000,574480841,2006-12-20,6.6,11017,10.0946,en,"фэнтези, семейный, комедия"
56292,Миссия невыполнима: Протокол Фантом,145000000,694713380,2011-12-07,7.115,10821,10.0909,en,"боевик, триллер, приключения"
508883,Мальчик и птица,50000000,294200000,2023-07-14,7.394,2679,10.073,ja,"мультфильм, фэнтези, драма"
646385,Крик,24000000,138874789,2022-01-12,6.689,3915,10.0669,en,"ужасы, детектив"
698687,Трансформеры: Начало,75000000,129408392,2024-09-11,7.971,1666,10.0615,en,"мультфильм, фантастика, приключения, семейный"
1242011,Одно целое,17000000,34747399,2025-07-14,6.925,1212,10.0608,en,"ужасы, мелодрама"
1895,Звёздные войны: Эпизод 3 - Месть Ситхов,113000000,850000000,2005-05-17,7.471,15032,10.0526,en,"приключения, боевик, фантастика"
2493,Принцесса-невеста,16000000,30900000,1987-09-25,7.7,5149,10.0417,en,"приключения, фэнтези, мелодрама, семейный"
585083,Монстры на каникулах: Трансформания,75000000,18500000,2022-01-31,7.035,3035,10.0412,en,"мультфильм, комедия, семейный, приключения, фэнтези"
882598,Улыбка,17000000,217408513,2022-09-23,6.671,4106,10.0343,en,"ужасы, детектив"
1894,Звёздные войны: Эпизод 2 - Атака клонов,120000000,649398328,2002-05-15,6.595,14427,10.0326,en,"приключения, боевик, фантастика"
1220564,Секретный агент,5000000,18988224,2025-07-23,7.233,740,10.0291,pt,"триллер, драма, криминал"
50620,Сумерки. Сага: Рассвет — Часть 2,120000000,829747654,2012-11-13,6.455,9401,10.0263,en,"фэнтези, драма, мелодрама"
75656,Иллюзия обмана,75000000,351723989,2013-05-29,7.33,16868,10.0229,en,"триллер, криминал"
289,Касабланка,878000,10462500,1943-01-15,8.137,6092,10.0129,en,"драма, мелодрама"
621,Бриолин,6000000,396271103,1978-06-16,7.369,7702,10.0111,en,"мелодрама, комедия"
384018,Форсаж: Хоббс и Шоу,200000000,760098996,2019-07-31,6.8,7800,10.008,en,"боевик, приключения, комедия"
4523,Зачарованная,85000000,340487652,2007-11-20,6.846,5739,10.0069,en,"комедия, семейный, фэнтези, мелодрама"
524434,Вечные,200000000,402064899,2021-11-03,6.769,9209,10.0055,en,"фантастика, боевик, приключения"
391713,Леди Бёрд,10000000,79000000,2017-09-01,7.25,9056,10.0052,en,"драма, комедия"
80321,Мадагаскар 3,145000000,746921274,2012-06-06,6.641,6602,9.9956,en,"мультфильм, семейный, комедия, приключения"
14022,Бездельник,23000,1228108,1990-07-27,6.739,335,10.2508,en,"драма, комедия"
452557,Война волков 2,30100000,870325439,2017-07-27,6.504,337,10.7674,zh,"военный, боевик"
2502,Превосходство Борна,75000000,288500217,2004-07-23,7.332,8209,9.4277,en,"боевик, драма, триллер"
1895,Звёздные войны: Эпизод 3 - Месть Ситхов,113000000,850000000,2005-05-17,7.471,15032,10.0526,en,"приключения, боевик, фантастика"
9757,Уловки Норбита,10000000,159814490,2007-02-08,5.701,2632,9.5618,en,комедия
137106,ЛЕГО Фильм,60000000,470759687,2014-02-06,7.431,8540,10.3281,en,"мультфильм, семейный, приключения, комедия, фэнтези"
592695,Удовольствие,1800000,393824,2021-10-08,6.268,800,10.3337,sv,драма
277,Другой мир,22000000,95708457,2003-09-19,6.856,6629,9.02,en,"фэнтези, боевик, триллер"
46195,Рио,90000000,483866772,2011-04-03,6.768,7216,9.9195,en,"мультфильм, приключения, комедия, семейный"
621,Бриолин,6000000,396271103,1978-06-16,7.369,7702,10.0111,en,"мелодрама, комедия"
64690,Драйв,15000000,79713640,2011-09-15,7.583,13714,9.2846,en,"драма, триллер, криминал"
1023922,Максин XXX,10000000,22057160,2024-07-04,6.3,1529,8.4802,en,"ужасы, триллер"
22744,Джейн Эйр,1705000,3550000,1943-12-24,6.9,152,13.9471,en,"драма, мелодрама"
91314,Трансформеры 4: Эпоха истребления,210000000,1105261713,2014-06-25,5.969,8812,11.1443,en,"фантастика, боевик, приключения"
549509,Бруталист,9600000,50145227,2024-12-20,6.952,1685,11.1269,en,драма
105864,Хороший динозавр,175000000,332207671,2015-11-14,6.748,6046,9.9784,en,"приключения, мультфильм, семейный"
335977,Индиана Джонс и Колесо Судьбы,294700000,383963057,2023-06-25,6.511,4206,8.857,en,"приключения, боевик"
22881,Невидимая сторона,29000000,309231694,2009-11-20,7.7,6875,10.1132,en,драма
82507,Синистер,3000000,82515113,2012-10-04,6.875,6072,10.3488,en,"ужасы, триллер, детектив"
68734,Операция «Арго»,44500000,232300000,2012-10-11,7.286,9004,8.5496,en,"драма, триллер"
62211,Университет монстров,200000000,743559465,2013-06-19,7.053,11382,10.2415,en,"мультфильм, семейный, комедия, фэнтези"
82675,Заложница 2,45000000,376100000,2012-09-27,6.367,7143,8.4491,en,"боевик, криминал, триллер"
670292,Создатель,80000000,104272136,2023-09-27,7.038,3976,9.3958,en,"фантастика, боевик, приключения"
37135,Тарзан,130000000,448200000,1999-06-17,7.407,7373,10.1708,en,"мультфильм, семейный, приключения"
335787,Анчартед: На картах не значится,120000000,407141258,2022-02-10,6.883,6950,9.8339,en,"боевик, приключения, детектив"
206647,007: Спектр,245000000,880707597,2015-10-26,6.57,11304,9.8304,en,"боевик, приключения, триллер"
381284,Скрытые фигуры,25000000,235957472,2016-12-10,8.045,10498,9.8287,en,"драма, история"
763215,Дева и дракон,60000000,5000,2024-03-07,6.985,2821,9.8189,en,"фэнтези, боевик, приключения"
400535,Убийца 2. Против всех,35000000,75836683,2018-06-27,6.945,4073,9.8158,en,"боевик, криминал, триллер"
11836,Губка Боб – квадратные штаны,30000000,141067890,2004-11-19,7.088,3227,9.7893,en,"приключения, мультфильм, комедия, семейный, фэнтези"
101299,Голодные игры: И вспыхнет пламя,130000000,865011746,2013-11-15,7.427,18516,9.7793,en,"приключения, боевик, фантастика"
10376,Легенда о пианисте,9000000,21057208,1998-10-28,8.243,2457,9.7601,it,"драма, музыка"
263472,Кто там?,10000000,6341684,2015-06-26,5.392,3511,9.7436,en,"ужасы, триллер, криминал"
4476,Легенды осени,30000000,160638883,1994-12-23,7.394,2875,9.7356,en,"драма, вестерн, мелодрама, военный"
10607,"Не грози южному централу, попивая сок у себя в квартале",3800000,20949601,1996-01-12,7.047,1527,9.7323,en,"комедия, криминал"
310131,Ведьма,4000000,40423945,2016-02-19,7.0,7704,8.9149,en,ужасы
22970,Хижина в лесу,30000000,71038838,2012-04-12,6.654,8629,8.4234,en,"ужасы, детектив, комедия"
1018,Малхолланд Драйв,15000000,20289986,2001-06-06,7.8,7095,9.88,en,"триллер, драма, детектив"
1259102,Вечность,12000000,32867848,2025-11-10,7.1,720,9.8998,en,"мелодрама, комедия, драма"
60304,Охотники на ведьм,50000000,226349749,2013-01-17,6.106,7138,8.857,en,"фэнтези, ужасы, боевик"
400155,Монстры на каникулах 3: Море зовёт,80000000,528600000,2018-06-28,6.851,4717,9.9106,en,"мультфильм, комедия, семейный, фэнтези"
1022796,Заветное желание,175000000,254997360,2023-11-13,6.218,1796,9.852,en,"мультфильм, семейный, фэнтези, приключения"
1372,Кровавый алмаз,100000000,171720398,2006-12-08,7.561,8373,9.5038,en,"драма, триллер, боевик"
10830,Матильда,36000000,33500000,1996-08-02,7.178,4839,11.437,en,"комедия, семейный, фэнтези"
2493,Принцесса-невеста,16000000,30900000,1987-09-25,7.7,5149,10.0417,en,"приключения, фэнтези, мелодрама, семейный"
915935,Анатомия падения,6600000,36000000,2023-08-23,7.516,3349,8.5724,fr,"триллер, детектив, криминал"
615777,Вавилон,78000000,65267446,2022-12-22,7.346,3806,11.0138,en,"драма, комедия"
980489,Гран Туризмо,60000000,121700000,2023-08-09,7.703,3456,9.1125,en,"приключения, драма, боевик"
752623,Затерянный город,74000000,192907684,2022-03-23,6.455,4023,10.3411,en,"боевик, приключения, комедия"
881,Несколько хороших парней,40000000,243240178,1992-12-11,7.552,4190,8.2437,en,драма
1707192,Les culottées,50,1,2026-06-02,10.0,1,9.3267,fr,"история, комедия, музыка"
10398,Двойной просчёт,70000000,177841558,1999-09-24,6.637,1503,8.2532,en,"триллер, криминал, детектив"
287947,Шазам!,80000000,367799011,2019-03-29,6.976,10257,9.5407,en,"боевик, комедия, фэнтези"
44214,Чёрный лебедь,13000000,329398046,2010-12-03,7.685,15632,9.5375,en,"драма, триллер, ужасы"
